Time (s),Channel 1 (V)
-0.00394675,0.02511769443775602
-0.0039465,-0.01691651952496254
-0.00394625,-0.01057802694328269
-0.003946,0.01344152389255648
-0.00394575,-0.008910002579682885
-0.0039455,0.00543500694727661
-0.00394525,0.002766167965516875
-0.003945,-0.01758372927040264
-0.00394475,-0.01591570490680261
-0.0039445,0.02278246032871611
-0.00394425,0.0981771615634337
-0.003944,-0.1980639654119165
-0.00394375,0.01944641160151628
-0.0039435,0.2526362176327883
-0.00394325,-0.3511886019903914
-0.003943,0.2683156466506278
-0.00394275,-0.05728270912408129
-0.0039425,-0.1993983849027965
-0.00394225,0.3473800014852653
-0.003942,-0.3041503149368729
-0.00394175,0.09217227385447369
-0.0039415,0.1545563850531118
-0.00394125,-0.3441828996632716
-0.003941,0.3403742991581455
-0.00394075,-0.1223356593044791
-0.0039405,-0.1453543955221583
-0.00394025,0.3093490459951866
-0.00394,-0.3358427778452719
-0.00393975,0.1518875460713518
-0.0039395,0.1302032293445525
-0.00393925,-0.2868028615554337
-0.003939,0.3180227726859062
-0.00393875,-0.2270875893385556
-0.0039385,-0.08830796228704019
-0.00393825,0.328364523740226
-0.003938,-0.2624497058468744
-0.00393775,0.06481667429143467
-0.0039375,0.01244070927439656
-0.00393725,0.06014620607335486
-0.003937,-0.08563912330528023
-0.00393675,0.008771055674476669
-0.0039365,-0.0009034856344030118
-0.00393625,-0.006574768470642978
-0.003936,0.03579305036479563
-0.00393575,9.73289837569169e-05
-0.0039355,-0.01424768054320258
-0.00393525,-0.02058617312488242
-0.003935,-0.01658291465224249
-0.00393475,0.03412502600119582
-0.0039345,-0.00423953436160307
-0.00393425,0.00743663618359669
-0.003934,-0.01858454388856257
-0.00393375,-0.01191244643416267
-0.0039335,-0.006241163597922927
-0.00393325,0.05314050374623513
-0.003933,-0.0219205926157624
-0.00393275,-0.01391407567048275
-0.0039325,-0.03292955341552206
-0.00393225,0.01310791901983643
-0.003932,0.003099772838236703
-0.00393175,0.09617553232711362
-0.0039315,-0.1280069421407188
-0.00393125,-0.09864971334135997
-0.003931,0.3814076985027042
-0.00393075,-0.3918883964622302
-0.0039305,0.1582260386530316
-0.00393025,0.0664846986550347
-0.00393,-0.271457037410314
-0.00392975,0.3633930353758248
-0.0039295,-0.2274211942112756
-0.00392925,-0.04260409472440174
-0.003929,0.2683156466506278
-0.00392875,-0.3598623286811111
-0.0039285,0.2493001689055885
-0.00392825,0.009438265419916547
-0.003928,-0.2834668128282336
-0.00392775,0.3810740936299841
-0.0039275,-0.2491055109380749
-0.00392725,-0.007241978216082856
-0.003927,0.2216109644698294
-0.00392675,-0.336176382717992
-0.0039265,0.2783237928322275
-0.00392625,-0.06161957246944105
-0.003926,-0.2080721115935162
-0.00392575,0.386078166720784
-0.0039255,-0.3295042852635921
-0.00392525,0.0748248204730344
-0.003925,0.1492187070895918
-0.00392475,-0.331505914499912
-0.0039245,0.3533848891942251
-0.00392425,-0.1426855565403984
-0.003924,-0.1113266985047194
-0.00392375,0.2996745046863067
-0.0039235,-0.3418476655542317
-0.00392325,0.1545563850531118
-0.003923,0.1018468151633534
-0.00392275,-0.305818339300473
-0.0039225,0.3363710406855056
-0.00392225,-0.185053375375837
-0.003922,-0.07529737225096067
-0.00392175,0.3120178849769464
-0.0039215,-0.3471853435177514
-0.00392125,0.2139380523972698
-0.003921,0.01277431414711638
-0.00392075,-0.2958101931188732
-0.0039205,0.3517168648306253
-0.00392025,-0.2020672238845564
-0.00392,0.004100587456396632
-0.00391975,0.2496337737783085
-0.0039195,-0.3865507184987103
-0.00391925,0.173238257925431
-0.003919,0.03045537240127594
-0.00391875,0.04413317218279533
-0.0039185,-0.1016521571958398
-0.00391825,-0.0009034856344030118
-0.003918,9.73289837569169e-05
-0.00391775,0.02845374316495586
-0.0039175,0.006102216692716711
-0.00391725,-0.01758372927040264
-0.003917,0.008103845929036568
-0.00391675,0.001431748474636896
-0.0039165,-0.0309279241792022
-0.00391625,-0.05528107988776121
-0.003916,0.1295360195991127
-0.00391575,0.0891698299999939
-0.0039155,-0.4099030595891093
-0.00391525,0.387412586211664
-0.003915,-0.1440199760312784
-0.00391475,-0.09631447923231984
-0.0039145,0.3136859093405464
-0.00391425,-0.3915547915895101
-0.003914,0.1962569941431103
-0.00391375,0.08983703974543378
-0.0039135,-0.2787963446101538
-0.00391325,0.3300325481038258
-0.003913,-0.2417662037382351
-0.00391275,-0.01958535850672249
-0.0039125,0.2689828563960679
-0.00391225,-0.3184953244638324
-0.003912,0.2286166667969491
-0.00391175,-0.01024442207056286
-0.0039115,-0.2878036761735936
-0.00391125,0.3627258256303847
-0.003911,-0.2504399304289548
-0.00391075,0.0718223766185544
-0.0039105,0.2302846911605492
-0.00391025,-0.4069006157346295
-0.00391,0.234955159378629
-0.00390975,0.01010547516535643
-0.0039095,-0.03326315828824211
-0.00390925,-0.05628189450592136
-0.003909,0.01277431414711638
-0.00390875,0.008103845929036568
-0.0039085,0.04012991371015562
-0.00390825,0.006435821565436539
-0.003908,-0.03726641676088183
-0.00390775,-0.01624930977952266
-0.0039075,0.001765353347356724
-0.00390725,-0.008910002579682885
-0.003907,0.03912909909199547
-0.00390675,0.04246514781919553
-0.0039065,0.02211525058327601
-0.00390625,-0.3495205776267916
-0.003906,0.4211066783563828
-0.00390575,-0.1870550046121568
-0.0039055,-0.02125338287032252
-0.00390525,0.234955159378629
-0.003905,-0.331839519372632
-0.00390475,0.1642309263619914
-0.0039045,0.04746922090999517
-0.00390425,-0.2931413541371133
-0.003904,0.4020912006113435
-0.00390375,-0.241098993992795
-0.0039035,0.02078083109239626
-0.00390325,0.1945889697795105
-0.003903,-0.3168273001002326
-0.00390275,0.20759955981559
-0.0039025,-0.01491489028864268
-0.00390225,-0.2534423742834346
-0.003902,0.4094305078111831
-0.00390175,-0.2928077492643935
-0.0039015,0.1175262441811928
-0.00390125,0.118527058799353
-0.003901,-0.3471853435177514
-0.00390075,0.2799918171958276
-0.0039005,-0.01958535850672249
-0.00390025,-0.07896702585088056
-0.0039,-0.01558210003408256
-0.00389975,0.03679386498295556
-0.0038995,0.03178979189215569
-0.00389925,-0.04760816781520161
-0.003899,0.03946270396471552
-0.00389875,-0.04026886061536183
-0.0038985,0.01911280672879623
-0.00389825,-0.0446057239607216
-0.003898,0.01043908003807648
-0.00389775,0.0174447823651962
-0.0038975,0.07749365945479436
-0.00389725,-0.01324686592504265
-0.003897,-0.2461030670835949
-0.00389675,0.3754028107937444
-0.0038965,-0.2444350427199951
-0.00389625,0.02044722621967621
-0.003896,0.2276158521787892
-0.00389575,-0.3278362608999921
-0.0038955,0.2503009835237486
-0.00389525,0.009104660547196497
-0.003895,-0.2134097895570359
-0.00389475,0.3954191031569436
-0.0038945,-0.2737922715193541
-0.00389425,0.04513398680095526
-0.003894,0.0347922357466357
-0.00389375,0.05180608425535516
-0.0038935,-0.09097680126880014
-0.00389325,0.03579305036479563
-0.003893,-0.05061061166968139
-0.00389275,0.0741576107275943
-0.0038925,-0.04827537756064149
-0.00389225,0.04046351858287545
-0.003892,-0.05594828963320131
-0.00389175,0.06982074738223454
-0.0038915,-0.07362934788736064
-0.00389125,-0.01424768054320258
-0.003891,-0.04193688497896164
-0.00389075,0.3380390650491056
-0.0038905,-0.4586093710062278
-0.00389025,0.2199429401062296
-0.00389,0.06014620607335486
-0.00388975,-0.2107409505752762
-0.0038895,0.2643123881779881
-0.00388925,-0.1383486931950386
-0.003889,-0.1106594887592796
-0.00388875,0.3857445618480639
-0.0038885,-0.4375922640248686
-0.00388825,0.2930024072319071
-0.003888,-0.03726641676088183
-0.00388775,-0.02559024621568229
-0.0038875,-0.1093250692683996
-0.00388725,0.1145238003267131
-0.003887,-0.05327945065144135
-0.00388675,0.1038484443996734
-0.0038865,-0.1386822980677584
-0.00388625,0.08683459589095399
-0.003886,-0.1143291423591994
-0.00388575,0.1402113755261523
-0.0038855,-0.1063226254139196
-0.00388525,0.1135229857085531
-0.003885,-0.1320102006133588
-0.00388475,0.09884437130887358
-0.0038845,-0.1109930936319994
-0.00388425,0.1412121901443122
-0.003884,-0.1446871857767182
-0.00388375,0.1265335757446326
-0.0038835,-0.152026492976558
-0.00388325,0.1412121901443122
-0.003883,-0.126005312904399
-0.00388275,0.1435474242533521
-0.0038825,-0.1320102006133588
-0.00388225,0.1071844931268733
-0.003882,-0.1607002196672778
-0.00388175,0.1398777706534322
-0.0038815,0.05514213298255499
-0.00388125,-0.2347605014111154
-0.003881,0.1045156541451133
